mydate;year;month;day;var
2014-11-17;2014;11;17;27.65625
2014-11-18;2014;11;18;26.625
2014-11-19;2014;11;19;25.703125
2014-11-20;2014;11;20;25.828125
2014-11-21;2014;11;21;22.984375
2014-11-22;2014;11;22;20.59375
2014-11-23;2014;11;23;14.0390625
2014-11-24;2014;11;24;13.9296875
2014-11-25;2014;11;25;12.140625
2014-11-26;2014;11;26;13.6796875
2014-11-27;2014;11;27;13.6875
2014-11-28;2014;11;28;14.5078125
2014-11-29;2014;11;29;14.671875
2014-11-30;2014;11;30;13.328125
2014-12-01;2014;12;1;9.828125
2014-12-02;2014;12;2;18.984375
2014-12-03;2014;12;3;17.9375
2014-12-04;2014;12;4;21.609375
2014-12-05;2014;12;5;17.4375
2014-12-06;2014;12;6;17.046875
2014-12-07;2014;12;7;19.171875
2014-12-08;2014;12;8;18.578125
2014-12-09;2014;12;9;15.234375
2014-12-10;2014;12;10;14.125
2014-12-11;2014;12;11;14.125
2014-12-12;2014;12;12;16.03125
2014-12-13;2014;12;13;13.90625
2014-12-14;2014;12;14;11.90625
2014-12-15;2014;12;15;22.40625
2014-12-16;2014;12;16;26.71875
2014-12-17;2014;12;17;25
2014-12-18;2014;12;18;23.734375
2014-12-19;2014;12;19;20.984375
2014-12-20;2014;12;20;18.75
2014-12-21;2014;12;21;18.625
2014-12-22;2014;12;22;15.1015625
2014-12-23;2014;12;23;15.5703125
2014-12-24;2014;12;24;12.9140625
2014-12-25;2014;12;25;22.09375
2014-12-26;2014;12;26;23.6875
2014-12-27;2014;12;27;29.265625
2014-12-28;2014;12;28;27.890625
2014-12-29;2014;12;29;24.6875
2014-12-30;2014;12;30;20.546875
2014-12-31;2014;12;31;20.15625
2015-01-01;2015;1;1;20.640625
2015-01-02;2015;1;2;23.90625
2015-01-03;2015;1;3;23.484375
2015-01-04;2015;1;4;18.171875
2015-01-05;2015;1;5;20.75
2015-01-06;2015;1;6;16.109375
2015-01-07;2015;1;7;19.078125
2015-01-08;2015;1;8;23.984375
2015-01-09;2015;1;9;26.90625
2015-01-10;2015;1;10;28.15625
2015-01-11;2015;1;11;25.65625
2015-01-12;2015;1;12;25.734375
2015-01-13;2015;1;13;25.671875
2015-01-14;2015;1;14;25.34375
2015-01-15;2015;1;15;22.34375
2015-01-16;2015;1;16;26.8125
2015-01-17;2015;1;17;27.96875
2015-01-18;2015;1;18;27.765625
2015-01-19;2015;1;19;27.34375
2015-01-20;2015;1;20;28.09375
2015-01-21;2015;1;21;24.609375
2015-01-22;2015;1;22;19.984375
2015-01-23;2015;1;23;13.8828125
2015-01-24;2015;1;24;17.828125
2015-01-25;2015;1;25;23.734375
2015-01-26;2015;1;26;19.546875
2015-01-27;2015;1;27;18.625
2015-01-28;2015;1;28;17.578125
2015-01-29;2015;1;29;20.171875
2015-01-30;2015;1;30;21.390625
2015-01-31;2015;1;31;23.609375
2015-02-01;2015;2;1;22.015625
2015-02-02;2015;2;2;22.890625
2015-02-03;2015;2;3;20.765625
2015-02-04;2015;2;4;20.859375
2015-02-05;2015;2;5;11.6015625
2015-02-06;2015;2;6;12.078125
2015-02-07;2015;2;7;18.015625
2015-02-08;2015;2;8;19.859375
2015-02-09;2015;2;9;17.59375
2015-02-10;2015;2;10;16.78125
2015-02-11;2015;2;11;15.6953125
2015-02-12;2015;2;12;22.46875
2015-02-13;2015;2;13;24.828125
2015-02-14;2015;2;14;20.671875
2015-02-15;2015;2;15;21.625
2015-02-16;2015;2;16;17.078125
2015-02-17;2015;2;17;16.65625
2015-02-18;2015;2;18;14.296875
2015-02-19;2015;2;19;10.3671875
2015-02-20;2015;2;20;14.609375
2015-02-21;2015;2;21;18.765625
2015-02-22;2015;2;22;25.515625
2015-02-23;2015;2;23;24.828125
2015-02-24;2015;2;24;23.921875
2015-02-25;2015;2;25;23.65625
2015-02-26;2015;2;26;20.90625
2015-02-27;2015;2;27;20.890625
2015-02-28;2015;2;28;18.46875
