mydate;year;month;day;var
1981-01-10;1981;1;10;1.0960236787796
1981-01-11;1981;1;11;1.73764860630035
1981-01-12;1981;1;12;1.24057197570801
1981-01-13;1981;1;13;1.48714137077332
1981-01-14;1981;1;14;1.63536870479584
1981-01-15;1981;1;15;1.39600896835327
1981-01-16;1981;1;16;1.19146931171417
1981-01-17;1981;1;17;1.21912825107574
1981-01-18;1981;1;18;0.756318986415863
1981-01-19;1981;1;19;1.06717729568481
1981-01-20;1981;1;20;0.85248988866806
1981-01-21;1981;1;21;0.65302985906601
1981-01-22;1981;1;22;0.779417634010315
1981-01-23;1981;1;23;1.90698790550232
1981-01-24;1981;1;24;1.6851521730423
1981-01-25;1981;1;25;0.922239363193512
1981-01-26;1981;1;26;0.858661770820618
1981-01-27;1981;1;27;1.31696605682373
1981-01-28;1981;1;28;1.49147796630859
1981-01-29;1981;1;29;1.13153040409088
1981-01-30;1981;1;30;0.568302094936371
1981-01-31;1981;1;31;0.873516499996185
1981-02-01;1981;2;1;0.925969839096069
1981-02-02;1981;2;2;1.05730128288269
1981-02-03;1981;2;3;0.652586698532104
1981-02-04;1981;2;4;0.421103835105896
1981-02-05;1981;2;5;0.690730214118958
1981-02-06;1981;2;6;0.954422056674957
1981-02-07;1981;2;7;0.737866878509521
1981-02-08;1981;2;8;0.703871250152588
1981-02-09;1981;2;9;1.19767332077026
1981-02-10;1981;2;10;1.2822505235672
1981-02-11;1981;2;11;1.45179963111877
1981-02-12;1981;2;12;1.85611152648926
1981-02-13;1981;2;13;1.03967571258545
1981-02-14;1981;2;14;1.05643665790558
1981-02-15;1981;2;15;1.89383029937744
1981-02-16;1981;2;16;1.74483406543732
1981-02-17;1981;2;17;1.50271916389465
1981-02-18;1981;2;18;1.19994127750397
1981-02-19;1981;2;19;1.56907343864441
1981-02-20;1981;2;20;1.40143299102783
1981-02-21;1981;2;21;1.48705589771271
1981-02-22;1981;2;22;1.94254863262177
1981-02-23;1981;2;23;1.91656184196472
1981-02-24;1981;2;24;1.87871503829956
1981-02-25;1981;2;25;1.59708631038666
1981-02-26;1981;2;26;1.33168363571167
1981-02-27;1981;2;27;1.31435310840607
1981-02-28;1981;2;28;0.959773182868958
1981-03-01;1981;3;1;0.934413552284241
1981-03-02;1981;3;2;1.12841939926147
1981-03-03;1981;3;3;0.6004279255867
1981-03-04;1981;3;4;1.49343121051788
1981-03-05;1981;3;5;0.872809112071991
1981-03-06;1981;3;6;0.702198565006256
1981-03-07;1981;3;7;1.60344970226288
1981-03-08;1981;3;8;1.44513082504272
1981-03-09;1981;3;9;0.749166131019592
1981-03-10;1981;3;10;0.816052913665771
1981-03-11;1981;3;11;0.941749513149261
1981-03-12;1981;3;12;0.58138233423233
1981-03-13;1981;3;13;0.758196651935577
1981-03-14;1981;3;14;1.1503838300705
1981-03-15;1981;3;15;0.811632931232452
