ID,LAT,LON,SOILID,StationID,soilcspin,isimveg,isimfire,irrigate,P1,plating day,start year,cycle length,cycles,params
sim33692,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,196,2004,1070,1,eucalipto1
sim33693,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,200,2004,1066,1,eucalipto1
sim33694,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,154,2004,1112,1,eucalipto1
sim33695,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,155,2004,1111,1,eucalipto1
sim33696,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,187,2004,1079,1,eucalipto1
sim33697,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,156,2004,1110,1,eucalipto1
sim33698,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,184,2004,1082,1,eucalipto1
sim33699,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,168,2004,1098,1,eucalipto1
sim33700,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,145,2004,1121,1,eucalipto1
sim33701,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,140,2004,1126,1,eucalipto1
sim33702,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,144,2004,1122,1,eucalipto1
sim33703,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,166,2004,1100,1,eucalipto1
sim33704,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,169,2004,1097,1,eucalipto1
sim33705,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,182,2004,1084,1,eucalipto1
sim33706,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,128,2004,1138,1,eucalipto1
sim33707,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,175,2004,1091,1,eucalipto1
sim33708,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,114,2004,1152,1,eucalipto1
sim33709,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,170,2004,1096,1,eucalipto1
sim33710,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,134,2004,1132,1,eucalipto1
sim33711,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,311,2003,1650,1,eucalipto1
sim33712,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,313,2003,1648,1,eucalipto1
sim33713,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,308,2003,1653,1,eucalipto1
sim33714,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,102,2004,1164,1,eucalipto1
sim33715,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,105,2004,1161,1,eucalipto1
sim33716,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,329,2003,1632,1,eucalipto1
sim33717,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,120,2004,1146,1,eucalipto1
sim33718,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,321,2003,1160,1,eucalipto1
sim33719,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,323,2003,1638,1,eucalipto1
sim33720,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,112,2004,1154,1,eucalipto1
sim33721,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,108,2004,1158,1,eucalipto1
sim33722,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,55,2003,1520,1,eucalipto1
sim33723,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,88,2003,1487,1,eucalipto1
sim33724,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,108,2006,757,1,eucalipto1
sim33725,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,114,2006,751,1,eucalipto1
sim33726,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,114,2006,751,1,eucalipto1
sim33727,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,202,2005,908,1,eucalipto1
sim33728,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,200,2005,910,1,eucalipto1
sim33729,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,195,2005,915,1,eucalipto1
sim33730,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,195,2005,915,1,eucalipto1
sim33731,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,194,2005,916,1,eucalipto1
sim33732,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,194,2005,916,1,eucalipto1
sim33733,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,193,2005,917,1,eucalipto1
sim33734,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,192,2005,918,1,eucalipto1
sim33735,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,137,2006,728,1,eucalipto1
sim33736,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,9,2006,856,1,eucalipto1
sim33737,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,141,2006,724,1,eucalipto1
sim33738,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,144,2006,721,1,eucalipto1
sim33739,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,108,2005,792,1,eucalipto1
sim33740,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,140,2005,760,1,eucalipto1
sim33741,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,111,2005,789,1,eucalipto1
sim33742,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,140,2005,760,1,eucalipto1
sim33743,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,97,2005,803,1,eucalipto1
sim33745,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,284,2004,1421,1,eucalipto1
sim33746,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,279,2004,1426,1,eucalipto1
sim33747,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,286,2004,1419,1,eucalipto1
sim33748,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,288,2004,1417,1,eucalipto1
sim33760,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,232,2004,1473,1,eucalipto1
sim33761,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,230,2004,1475,1,eucalipto1
sim33762,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,236,2004,1469,1,eucalipto1
sim33763,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,257,2004,1448,1,eucalipto1
sim33764,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,265,2004,1440,1,eucalipto1
sim33765,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,246,2004,1459,1,eucalipto1
sim33766,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,279,2004,1426,1,eucalipto1
sim33767,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,266,2004,1439,1,eucalipto1
sim33782,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,54,2006,756,1,eucalipto1
sim33783,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,75,2006,735,1,eucalipto1
sim33784,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,82,2006,728,1,eucalipto1
sim33785,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,68,2006,742,1,eucalipto1
sim33786,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,55,2006,755,1,eucalipto1
sim33787,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,75,2006,735,1,eucalipto1
sim33788,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,82,2006,728,1,eucalipto1
sim33789,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,43,1999,2456,1,eucalipto1
sim33790,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,272,2006,794,1,eucalipto1
sim33791,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,278,2006,788,1,eucalipto1
sim33792,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,295,2006,771,1,eucalipto1
sim33793,-21.75,-47.75,CELATOMAG3,,1,1,0,0,eucalipto,309,2006,757,1,eucalipto1
sim33794,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,307,2006,759,1,eucalipto1
sim33795,-21.75,-47.75,CELATOMAG3,,1,1,0,0,eucalipto,285,2006,781,1,eucalipto1
sim33796,-21.75,-47.75,CELATOMAG3,,1,1,0,0,eucalipto,300,2006,766,1,eucalipto1
sim33797,-21.75,-47.75,CELATOMAG3,,1,1,0,0,eucalipto,289,2006,777,1,eucalipto1
sim33798,-21.75,-47.25,MALATOFRN3,,1,1,0,0,eucalipto,122,2005,1385,1,eucalipto1
sim33799,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,45,2005,1462,1,eucalipto1
sim33800,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,48,2005,1459,1,eucalipto1
sim33801,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,41,2005,1466,1,eucalipto1
sim33802,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,69,2005,1438,1,eucalipto1
sim33803,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,69,2005,1466,1,eucalipto1
sim33804,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,54,2005,1481,1,eucalipto1
sim33805,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,83,2005,1452,1,eucalipto1
sim33806,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,78,2005,1457,1,eucalipto1
sim33807,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,112,2005,1423,1,eucalipto1
sim33814,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,352,2004,1521,1,eucalipto1
sim33815,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,350,2004,1523,1,eucalipto1
sim33816,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,351,2004,1522,1,eucalipto1
sim33817,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,324,2004,1549,1,eucalipto1
sim33818,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,349,2004,1552,1,eucalipto1
sim33819,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,339,2004,1562,1,eucalipto1
sim33820,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,344,2004,1557,1,eucalipto1
sim33821,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,328,2004,1573,1,eucalipto1
sim33822,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,358,2004,1543,1,eucalipto1
sim33823,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,10,2005,1525,1,eucalipto1
sim33824,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,330,2004,1571,1,eucalipto1
sim33825,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,323,2004,1578,1,eucalipto1
sim33826,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,357,2004,1516,1,eucalipto1
sim33827,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,345,2004,1556,1,eucalipto1
sim33828,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,25,2005,1510,1,eucalipto1
sim33829,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,25,2005,1510,1,eucalipto1
sim33830,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,325,2004,1576,1,eucalipto1
sim33831,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,174,2002,2169,1,eucalipto1
sim33832,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,157,2002,2186,1,eucalipto1
sim33833,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,246,2001,2462,1,eucalipto1
sim33834,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,256,2001,2452,1,eucalipto1
sim33835,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,260,2001,2448,1,eucalipto1
sim33836,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,246,2001,2462,1,eucalipto1
sim33837,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,294,2001,2414,1,eucalipto1
sim33838,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,294,2001,2414,1,eucalipto1
sim33839,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,296,2001,2412,1,eucalipto1
sim33840,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,297,2001,2411,1,eucalipto1
sim33841,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,297,2001,2411,1,eucalipto1
sim33842,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,263,2001,2445,1,eucalipto1
sim33843,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,266,2001,2442,1,eucalipto1
sim33844,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,275,2001,2433,1,eucalipto1
sim33845,-21.75,-47.25,MALATOFRN3,,1,1,0,0,eucalipto,274,2001,2434,1,eucalipto1
sim33846,-21.75,-47.25,MALATOFRN3,,1,1,0,0,eucalipto,290,2001,2418,1,eucalipto1
sim33847,-21.75,-47.25,MALATOFRN3,,1,1,0,0,eucalipto,281,2001,2427,1,eucalipto1
sim33848,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,289,2001,2419,1,eucalipto1
sim33890,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,312,2005,799,1,eucalipto1
sim33891,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,308,2005,803,1,eucalipto1
sim33892,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,313,2005,798,1,eucalipto1
sim33893,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,314,2005,797,1,eucalipto1
sim33894,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,314,2005,797,1,eucalipto1
sim33895,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,322,2005,789,1,eucalipto1
sim33896,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,325,2005,786,1,eucalipto1
sim33897,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,360,2000,2744,1,eucalipto1
sim33898,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,360,2000,2744,1,eucalipto1
sim33899,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,360,2000,2744,1,eucalipto1
sim33900,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,360,2000,2744,1,eucalipto1
sim33901,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,151,2005,756,1,eucalipto1
sim33902,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,132,2005,775,1,eucalipto1
sim33903,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,138,2005,769,1,eucalipto1
sim33904,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,158,2005,749,1,eucalipto1
sim33905,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,166,2005,741,1,eucalipto1
sim33906,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,173,2005,734,1,eucalipto1
sim33911,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,236,2005,876,1,eucalipto1
sim33912,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,266,2005,846,1,eucalipto1
sim33913,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,108,2005,1004,1,eucalipto1
sim33914,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,264,2005,848,1,eucalipto1
sim33915,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,257,2005,855,1,eucalipto1
sim33916,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,328,2006,738,1,eucalipto1
sim33917,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,340,2006,726,1,eucalipto1
sim33918,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,350,2006,716,1,eucalipto1
sim33919,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,347,2006,719,1,eucalipto1
sim33920,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,353,2006,713,1,eucalipto1
sim33921,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,313,2006,753,1,eucalipto1
sim33922,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,318,2006,748,1,eucalipto1
sim33923,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,226,2005,930,1,eucalipto1
sim33924,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,228,2005,928,1,eucalipto1
sim33925,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,233,2005,923,1,eucalipto1
sim33926,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,221,2006,845,1,eucalipto1
sim33927,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,226,2006,840,1,eucalipto1
sim33928,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,249,2006,817,1,eucalipto1
sim33929,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,261,2006,805,1,eucalipto1
sim33930,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,251,2006,815,1,eucalipto1
sim33931,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,243,2006,823,1,eucalipto1
sim33932,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,231,2002,2204,1,eucalipto1
sim33933,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,246,2002,2189,1,eucalipto1
sim33934,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,244,2002,2191,1,eucalipto1
sim33935,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,326,2005,830,1,eucalipto1
sim33936,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,304,2005,852,1,eucalipto1
sim33937,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,258,2002,2177,1,eucalipto1
sim33938,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,254,2002,2181,1,eucalipto1
sim33939,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,255,2002,2180,1,eucalipto1
sim33940,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,251,2002,2184,1,eucalipto1
sim33941,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,252,2002,2183,1,eucalipto1
sim33942,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,252,2002,2183,1,eucalipto1
sim33943,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,255,2002,2180,1,eucalipto1
sim33944,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,304,2005,852,1,eucalipto1
sim33945,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,263,2002,2172,1,eucalipto1
sim33946,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,266,2002,2169,1,eucalipto1
sim33947,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,265,2002,2170,1,eucalipto1
sim33948,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,261,2002,2174,1,eucalipto1
sim33949,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,261,2002,2174,1,eucalipto1
sim33950,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,13,2003,2026,1,eucalipto1
sim33951,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,357,2002,2047,1,eucalipto1
sim33952,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,10,2003,2029,1,eucalipto1
sim33953,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,8,2003,2031,1,eucalipto1
sim33954,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,11,2003,2028,1,eucalipto1
sim33955,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,9,2003,2030,1,eucalipto1
sim33956,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,3,2003,2036,1,eucalipto1
sim33957,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,22,2003,2017,1,eucalipto1
sim33958,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,18,2003,2021,1,eucalipto1
sim33959,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,23,2003,2016,1,eucalipto1
sim33960,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,46,2003,1993,1,eucalipto1
sim33961,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,48,2003,1991,1,eucalipto1
sim33962,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,22,2003,2017,1,eucalipto1
sim33968,-21.75,-47.25,MALATOFRN3,,1,1,0,0,eucalipto,46,2003,2024,1,eucalipto1
sim33969,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,43,2003,2027,1,eucalipto1
sim33970,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,17,2003,2053,1,eucalipto1
sim33971,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,45,2003,2025,1,eucalipto1
sim33973,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,316,2002,2088,1,eucalipto1
sim33974,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,317,2002,2087,1,eucalipto1
sim33975,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,318,2002,2086,1,eucalipto1
sim33976,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,312,2002,2092,1,eucalipto1
sim33977,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,85,2001,2684,1,eucalipto1
sim33978,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,85,2001,2684,1,eucalipto1
sim33979,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,322,2002,2082,1,eucalipto1
sim33980,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,340,2002,2064,1,eucalipto1
sim33981,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,343,2002,2061,1,eucalipto1
sim33982,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,329,2002,2075,1,eucalipto1
sim33983,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,311,2002,2093,1,eucalipto1
sim33984,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,348,2002,2056,1,eucalipto1
sim33985,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,347,2002,2057,1,eucalipto1
sim33986,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,352,2002,2052,1,eucalipto1
sim33987,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,344,2002,2060,1,eucalipto1
sim33988,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,346,2002,2058,1,eucalipto1
sim33989,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,351,2002,2053,1,eucalipto1
sim33990,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,353,2002,2051,1,eucalipto1
sim33991,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,353,2002,2051,1,eucalipto1
sim33992,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,352,2002,2052,1,eucalipto1
sim33993,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,353,2002,2051,1,eucalipto1
sim33994,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,353,2002,2051,1,eucalipto1
sim33995,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,323,2002,2081,1,eucalipto1
sim33996,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,325,2002,2079,1,eucalipto1
sim33997,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,324,2002,2080,1,eucalipto1
sim33998,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,324,2002,2080,1,eucalipto1
sim33999,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,85,2001,2684,1,eucalipto1
sim34000,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,85,2001,2684,1,eucalipto1
sim34001,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,352,2003,1944,1,eucalipto1
sim34002,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,352,2003,1944,1,eucalipto1
sim34003,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,351,2003,1945,1,eucalipto1
sim34004,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,351,2003,1945,1,eucalipto1
sim34005,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,199,2006,837,1,eucalipto1
sim34006,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,205,2006,831,1,eucalipto1
sim34007,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,207,2006,829,1,eucalipto1
sim34008,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,212,2006,824,1,eucalipto1
sim34009,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,215,2006,821,1,eucalipto1
sim34010,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,349,1998,3485,1,eucalipto1
sim34011,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,336,2002,2037,1,eucalipto1
sim34012,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,333,2002,2040,1,eucalipto1
sim34013,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,338,2002,2035,1,eucalipto1
sim34014,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,138,2001,2600,1,eucalipto1
sim34015,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,144,2001,2594,1,eucalipto1
sim34016,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,274,2002,2069,1,eucalipto1
sim34017,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,276,2002,2067,1,eucalipto1
sim34018,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,287,2002,2056,1,eucalipto1
sim34019,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,278,2002,2065,1,eucalipto1
sim34020,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,281,2002,2062,1,eucalipto1
sim34021,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,310,2002,2033,1,eucalipto1
sim34022,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,295,2002,2048,1,eucalipto1
sim34023,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,297,2002,2046,1,eucalipto1
