2015 294 61200 0 25 30.8 50.2 1.6 936.2
2015 294 64800 0 0 30 51.4 1.8 936.4
2015 294 68400 0 0 28.4 58.5 2.2 937.1
2015 294 72000 0 0 27.7 60.4 2.1 938.2
2015 294 75600 0 0 26.7 65 1.6 938.3
2015 294 79200 0 0 24.2 81.2 3.6 938.3
2015 294 82800 0 0 23.2 84.1 3.2 937.6
2015 295 0 0 0 22.2 85 4.1 936.9
2015 295 3600 0 0 21.2 90.2 2.1 936.2
2015 295 7200 0 0 20.7 93.4 1.3 936.2
2015 295 10800 0 0 20.9 93.2 0.8 936.9
2015 295 14400 0 0.2 21.1 93.1 0.2 937.6
2015 295 18000 0 33.6 21.3 92.6 0.4 938.2
2015 295 21600 0 163.2 21.9 91.4 1.4 938.4
2015 295 25200 0 353.4 25.1 77.5 0.8 938.5
2015 295 28800 0 562.3 27.8 67 1 938.1
2015 295 32400 0 618.9 31.1 51.5 2.5 937.6
2015 295 36000 0 707.1 33.4 42.6 2.6 937
2015 295 39600 0 878.2 34.9 40.8 3.3 935.6
2015 295 43200 0 772.7 36.1 37.4 4.3 934.3
2015 295 46800 0 266.1 29.5 62.1 6.1 934.2
2015 295 50400 8.4 38 24.1 82.6 4.4 935
2015 295 54000 26.9 3 21.8 91.6 6.2 937.6
2015 295 57600 9.7 2 19.8 97.4 5.8 939.6
2015 295 61200 4.5 0 19.9 97.6 4.1 940.9
2015 295 64800 2.1 0 19.4 97.2 6.3 942.8
2015 295 68400 3.5 0 18.8 97.3 7.1 943.7
2015 295 72000 0.3 0 19.1 95.2 5 943.8
2015 295 75600 0.1 0 20.1 90.6 6 943.9
2015 295 79200 0 0 20.4 90 4.9 941.7
2015 295 82800 0 0 21.2 84.5 4.2 940.7
2015 296 0 0 0 21 84 2.6 940.3
2015 296 3600 0 0 19.7 91.3 1.3 940.1
2015 296 7200 0 0 19.1 94.9 1.3 938.9
2015 296 10800 0 0 19.1 94.8 2.1 939.3
2015 296 14400 0 0 19.4 91.5 2.3 940.2
2015 296 18000 0 32.1 19.7 90 2.1 941.4
2015 296 21600 0 222.8 20.9 87 3.5 942.1
2015 296 25200 0 350.7 22.6 83.2 1.9 942.3
2015 296 28800 0 459.8 23.9 77.3 0.5 942.6
2015 296 32400 0 435.1 24.6 76.7 1.9 942.2
2015 296 36000 0 681.8 25.9 72.3 1.9 941.4
2015 296 39600 0 783.3 27.2 67.3 1.9 941.1
2015 296 43200 0 732.9 28.2 63.4 1.8 940.6
2015 296 46800 0 447.9 28.4 62 1.5 940.1
2015 296 50400 0 236.6 27.6 68.2 2.4 939.8
2015 296 54000 0 178.7 26.9 71.3 3.8 939.9
2015 296 57600 0 120.2 26.4 73.5 3.4 940.1
