Ano;DOY;hhmm;resto_h;NEE;LE;H;Rg;PAR;Rn;  G;Rain;Tar;UR;Patm;Vh;Dir
2008;39;21.5;75600;-26.6173;3.72;-27.55;-15.057;0;-28.423;-4.5925;0;24.613;66.7;92.93704;1.562;227.715
2008;39;22.5;79200;8.599;27.503;-51.988;-12.177;0;-29.713;-5.22825;0;23.223;74.3;92.94339;1.796;156.608
2008;39;23.5;82800;4.0275;-29.049;-7.706;-16.047;0;-43.867;-7.1115;0;23.687;70.867;92.94339;1.578;113.639
2008;40;0.5;0;6.3931;-19.613;-22.785;-16.137;0;-51.487;-9.08875;0;22.263;77.933;92.91693;1.97;21.177
2008;40;1.5;3600;6.4789;-24.511;-23.06;-16.18;0;-55.993;-8.4225;0;23.227;69.633;92.86083;1.724;56.088
2008;40;2.5;7200;5.8604;-40.029;-8.069;-16.18;0;-56.783;-8.685;0;23.227;69.833;92.82697;1.411;129.842
2008;40;3.5;10800;7.99985;-33.997;-9.691;-16.18;0;-53.783;-10.095;0;22.553;72.833;92.8058;1.5;135.509
2008;40;4.5;14400;5.7643;-18.854;-17.735;-16.187;0;-48.09;-11.50125;0;20.43;87.5;92.83332;1.354;102.009
2008;40;5.5;18000;6.51815;-40.258;-0.121;-14.433;0;-52.533;-12.15375;0;21.817;77.2;92.82697;0.933;101.089
2008;40;6.5;21600;3.4271;5.482;-16.879;35.893;57.61;-23.201;-11.80375;0;20.51;85.367;92.87565;1.346;148.091
2008;40;7.5;25200;-4.7863;120.701;30.102;238.667;443.133;145.2;-5.60325;0;20.737;89.067;92.90952;1.556;101.765
2008;40;8.5;28800;-17.5953;261.419;125.143;498.667;989.333;392.9;6.3385;0;22.907;83.867;92.96456;1.134;74.605
2008;40;9.5;32400;-19.5596;328.643;56.364;486.133;1015.667;397.233;12.22625;0;24.003;80.9;92.96456;1.612;111.662
2008;40;10.5;36000;-29.42933;212.079;-5.826;275.133;578.833;215.533;9.28;0;24.543;80.033;92.97091;0.701;35.43
2008;40;11.5;39600;-27.1804;555.422;60.737;795.633;1657.333;647.333;31.17375;0;26.487;66.533;92.91693;2.012;3.904
2008;40;12.5;43200;-37.7454;601.928;61.346;854.667;1795.667;698.733;35.45875;0;27.227;62.533;92.85448;2.294;351.776
2008;40;13.5;46800;-22.6923;500.39;104.17;794;1681.667;651.933;47.3725;0;27.753;62.6;92.77193;1.599;333.623
2008;40;14.5;50400;-22.5306;588.291;101.305;917.333;1939;736.167;46.57125;0;27.973;60.5;92.66185;2.51;322.318
2008;40;15.5;54000;-22.2493;488.345;78.854;746.667;1570;590.3;23.10125;0;28.18;59.267;92.58565;2.316;332.628
2008;40;16.5;57600;-3.4256;412.6;-20.392;521.467;1080.667;405.367;13.15875;0;27.35;63.867;92.60682;2.805;42.605
2008;40;17.5;61200;-13.1654;244.832;8.463;385.1;759;255.833;2.53825;0;24.67;71.8;92.55178;2.646;77.237
2008;40;18.5;64800;3.273;57.815;-58.693;70.067;133.3;-5.588;-4.7105;0;24.5;73.4;92.5793;2.548;34.636
2008;40;19.5;68400;7.5832;-10.443;-31.387;-16;0.258;-49.837;-8.0065;0;22.9;80.033;92.68937;2.102;76.093
2008;40;20.5;72000;7.1164;-8.317;-30.311;-15.553;0;-49.043;-10.415;0;21.48;87.533;92.71689;2.106;81.014
2008;40;21.5;75600;-4.2574;-10.994;-20.079;-14.927;0;-42.063;-10.99;0;20.97;89.3;92.79945;1.538;114.23
2008;40;22.5;79200;8.3397;14.395;-27.445;-7.417;0;-22.833;-9.7825;0;21.053;89.667;92.82697;1.904;93.501
2008;40;23.5;82800;8.7477;-6.447;-20.496;-5.439;0.002;-37.31;-10.3675;0;20.817;91.433;92.77193;2.965;314.2
2008;41;0.5;0;8.6413;11.103;-26.27;-4.676;0;-25.787;-10.62;0.254;19.91;97.667;92.74441;2.269;95.979
2008;41;1.5;3600;5.68695;-5.581;-7.077;5.35;0;-23.557;-10.89875;0;20.543;92.633;92.74441;1.491;64.076
2008;41;2.5;7200;6.85067;27.211;-43.707;-2.473;0;-27.107;-10.61125;0;20.147;95.167;92.71689;2.217;65.189
2008;41;3.5;10800;8.6315;30.219;-58.76;-8.273;0;-39.2;-10.65875;0;20.8;89.9;92.71689;1.968;37.415
2008;41;4.5;14400;5.4934;11.808;-37.253;-11.823;0;-35.04;-9.595;0;20.98;87.733;92.68196;1.889;34.539
2008;41;5.5;18000;6.9086;-4.546;-28.184;-15.783;0;-42.94;-10.21;0;20.437;91.9;92.77193;2.102;30.901
2008;41;6.5;21600;4.1265;17.434;-25.152;16.19;25.743;-16.424;-8.70625;0;20.807;89.7;92.85448;1.978;29.89
2008;41;7.5;25200;-6.2257;116.442;9.157;208.633;394.5;121.533;-4.066;0;21.56;88;92.90952;2.064;62.439
2008;41;8.5;28800;-20.6021;304.756;40.65;469.9;907;350.6;5.19425;0;23.267;78.9;92.96456;2.478;30.854
2008;41;9.5;32400;-20.923;458.517;66.097;690.467;1390;535.2;10.58625;0;24.297;76.467;92.97091;3.605;11.23
2008;41;10.5;36000;-31.1384;553.568;97.959;878;1812;678.233;26.70625;0;25.773;72.467;92.94339;3.821;6.293
2008;41;11.5;39600;-26.4603;622.549;121.339;999.667;2106;785.667;41.77875;0;26.577;69.567;92.93704;3.414;342.555
2008;41;12.5;43200;-23.9107;615.599;89.739;945.667;2034;745.767;40.42875;0;27.063;68.5;92.93704;2.559;356.075
2008;41;13.5;46800;-11.3338;256.203;-49.084;291.967;608.533;229.833;22.71375;0;26.867;68.033;92.79945;2.64;345.614
2008;41;14.5;50400;-19.9658;491.725;-38.805;617.967;1299.667;484;31.08;0;27.863;60.067;92.68937;3.291;5.174
2008;41;15.5;54000;-15.6764;635.967;-17.341;816;1680.333;638.267;19.64125;0;28.54;54.667;92.60682;3.205;343.564
2008;41;16.5;57600;-7.3267;181.753;-89.45;171.1;373.667;95.573;3.27;0;27.343;61.667;92.58565;3.152;6.918
2008;41;17.5;61200;-0.7553;96.187;-70.183;82.467;191.667;26.663;0.6595;0;26.53;68.367;92.58565;2.148;347.943
2008;41;18.5;64800;2.0752;9.121;-25.836;24.987;53.68;-18.213;-1.4985;0;26.38;69.2;92.60682;1.886;0.374
2008;41;19.5;68400;4.35793;2.412;-39.87;-15.957;0.165;-40.693;-3.23525;0;25.94;71.167;92.66185;1.877;12.556
2008;41;20.5;72000;3.3515;5.114;-44.213;-16.047;0;-42.71;-3.611;0;25.587;71.567;92.74441;1.906;358.048
2008;41;21.5;75600;2.7328;9.493;-49.302;-16.18;-0.004;-44.783;-4.9745;0;25.267;68.433;92.83332;2.335;346.14
2008;41;22.5;79200;7.1815;-10.823;-27.735;-16.137;0;-45.187;-6.629;0;24.53;70.933;92.882;1.738;331.312
2008;41;23.5;82800;8.7477;8.135;-48.028;-15.867;0;-47.763;-7.87;0;23.96;73.967;92.90952;1.994;311.274
2008;42;0.5;0;6.81355;-37.701;-0.753;-16.093;0;-47.513;-9.05875;0;23.9;75.533;92.86083;0.847;277.684
2008;42;1.5;3600;4.4706;-7.441;-23.236;-15.463;0;-38.463;-7.78625;0;22.117;87.2;92.85448;1.165;219.741
2008;42;2.5;7200;7.1854;-44.259;3.322;-14.387;0;-51.8;-10.8625;0;21.347;91.3;92.77193;0.915;218.821
2008;42;3.5;10800;7.61125;-22.185;-18.019;-16.01;0;-50.723;-10.51875;0;21.643;88.767;92.77193;1.41;154.178
2008;42;4.5;14400;5.4934;-29.841;-7.589;-12.367;0;-48.307;-10.8775;0;21.1;91.933;92.77828;1.355;140.326
2008;42;5.5;18000;6.9086;-36.469;2.196;-15.197;0;-44.347;-10.07375;0;20.987;93.333;92.82697;1.42;123.299
2008;42;6.5;21600;3.8832;2.649;-14.094;34.037;58.94;-20.711;-9.26625;0;20.447;96.2;92.85448;1.715;78.04
2008;42;7.5;25200;-7.3982;114.166;23.196;216.533;415.633;134.267;-3.09525;0;21.577;92.467;92.90952;1.749;73.25
2008;42;8.5;28800;-14.5;172.734;17.87;284.6;572.733;192.967;2.363;0;22.823;88;92.90317;1.727;65.414
2008;42;9.5;32400;-20.2312;391.233;78.675;608.933;1237.667;480.767;10.85875;0;24.917;79.5;92.99208;1.311;27.019
2008;42;10.5;36000;-32.1562;611.958;115.999;927.333;1912.333;749.333;21.37625;0;26.213;68.067;93.0196;2.078;353.029
2008;42;11.5;39600;-34.3279;675.956;217.398;1149;2397.333;930.333;36.97875;0;27.057;66.967;92.97091;2.177;324.981
2008;42;12.5;43200;-28.6057;651.837;174.416;1075.667;2277.667;869.333;43.08;0;27.51;65.467;92.882;2;323.916
2008;42;13.5;46800;-30.982;646.635;105.784;1019.333;2151.667;812;59.58125;0;28.057;63.333;92.82697;2.498;334.771
2008;42;14.5;50400;-33.8004;625.348;92.351;969.333;2030.667;759.667;41.9675;0;28.553;57.333;92.75076;2.908;334.033
2008;42;15.5;54000;-18.6299;464.019;-66.722;556.2;1150;412.333;15.03625;0;28.733;54.9;92.71689;2.717;334.636
2008;42;16.5;57600;-16.4187;450.926;-8.54;620.167;1254.667;454.667;12.28125;0;28.86;53.633;92.69572;2.367;348.013
2008;42;17.5;61200;-6.8698;229.618;-45.32;330.267;654.233;187.467;3.16925;0;28.677;53.567;92.68937;1.759;327.471
2008;42;18.5;64800;0.8774;101.724;-96.333;90.09;180.867;4.333;-1.0575;0;27.553;58.9;92.71689;2.305;349.032
2008;42;19.5;68400;2.7847;5.574;-54.657;-16.18;0.134;-55.237;-6.1545;0;27.03;60.833;92.77193;2.188;344.8
2008;42;20.5;72000;7.1998;34.063;-77.596;-16.18;-0.091;-49.533;-6.0005;0;26.357;63.833;92.90952;2.291;341.677
2008;42;21.5;75600;11.1123;-2.625;-40.305;-16.18;-0.005;-49.637;-6.7075;0;24.437;76.9;92.94339;2.607;294.869
2008;42;22.5;79200;6.47275;-6.348;-33.324;-15.507;0;-47.18;-7.5075;0;23.463;82.767;92.97091;1.404;222.85
2008;42;23.5;82800;8.7477;5.122;-34.511;-14.92;0;-37.15;-7.76125;0;23.107;81.567;92.96456;1.469;183.103
2008;43;0.5;0;8.6413;6.141;-43.164;-14.7;0;-45.05;-8.0265;0;22.397;84.7;92.93704;2.005;160.826
2008;43;1.5;3600;4.65015;-6.836;-31.098;-15.42;0;-47.583;-9.64875;0;21.913;86.833;92.882;1.834;129.967
2008;43;2.5;7200;7.1854;-11.583;-24.581;-15.643;0;-45.22;-9.05625;0;22.21;84.733;92.85448;1.572;136.959
2008;43;3.5;10800;7.61125;-1.871;-34.622;-15.33;0;-45.883;-9.39;0;22.07;84.8;92.79945;1.586;147.713
2008;43;4.5;14400;5.4934;-22.75;-15.191;-14.34;0;-47.597;-9.65625;0;22.32;82.367;92.82697;1.495;130.571
2008;43;5.5;18000;6.9086;-2.526;-33.636;-16.137;0;-46;-9.8375;0;21.903;84.1;92.85448;1.699;93.133
2008;43;6.5;21600;3.6399;20.832;-44.004;19.74;37.643;-32.867;-9.695;0;21.353;86.1;92.882;2.079;80.129
2008;43;7.5;25200;-6.976;70.589;-16.608;107.4;230.167;48.087;-5.89425;0;21.62;87.1;92.90952;2.038;74.583
2008;43;8.5;28800;-16.2405;220.593;16.424;335.7;666.9;238.967;1.95;0;23.07;84.9;92.90952;1.714;80.56
2008;43;9.5;32400;-15.4425;236.059;8.313;344.833;708.2;250.233;5.86075;0;24.49;81.367;92.93704;1.501;91.65
2008;43;10.5;36000;-31.7841;463.146;115.505;724.467;1523.667;596.3;17.64875;0;26.463;72.933;92.99949;1.058;83.63
2008;43;11.5;39600;-28.9749;697.44;169.237;1044.333;2205.667;899.333;32.65625;0;28.187;66.767;92.93704;1.896;92.252
2008;43;12.5;43200;-25.72253;418.614;-13.197;512.6;1090.667;425.267;19.85;0;27.97;66.5;92.90952;0.801;244.291
2008;43;13.5;46800;-20.2958;519.67;54.599;741.467;1587.333;616.633;42.36375;0;28.77;62.067;92.85448;1.265;7.882
2008;43;14.5;50400;-19.8517;582.356;27.542;782.267;1653;641.133;31.235;0;29.237;60.2;92.77828;1.808;357.869
2008;43;15.5;54000;-18.1949;424.606;-16.569;522.833;1085.567;423.833;15.79625;0.762;29.043;61.167;92.71689;1.798;2.06
2008;43;16.5;57600;-9.17357;83.261;-41.844;128.433;275.967;27.36;-14.05725;15.24;25.807;67.067;92.71689;2.066;279.236
2008;43;17.5;61200;-2.21433;154.985;-44.922;82.7;155.233;99.127;-10.93625;0;26.227;66.6;92.63433;2.519;343.532
2008;43;18.5;64800;3.32155;71.952;-39.627;86.63;169.033;28.077;-4.2485;0;24.687;70.633;92.66185;1.673;312.945
2008;43;19.5;68400;2.7059;-6.799;-11.177;-9.575;0.159;-25.067;-7.09125;0;26.31;60.067;92.77193;2.137;40.183
2008;43;20.5;72000;5.27565;-30.779;3.082;-16;0;-34.817;-7.12025;0;22.437;91.833;92.82697;1.046;230.91
2008;43;21.5;75600;6.92255;-20.79;-10.237;-14.7;0;-39.08;-8.0535;0;24.077;76.7;92.85448;1.621;128.349
2008;43;22.5;79200;4.6058;17.134;-50.495;-13.217;0;-41.64;-8.279;0;23.527;73.933;92.90952;1.946;131.504
2008;43;23.5;82800;8.8977;-23.512;-8.106;-15.687;0;-40.53;-8.9125;0;24.09;71.167;92.90952;1.55;180.002
2008;44;0.5;0;4.9858;3.941;-35.467;-15.597;0;-41.11;-9.58375;0;21.72;87.6;92.76452;2.08;176.716
2008;44;1.5;3600;4.4706;-6.987;-19.459;-15.56;0;-37.66;-11.21375;0;20.6;94.467;92.79945;1.451;207.6
2008;44;2.5;7200;7.1854;5.615;-27.669;-13.31;0;-34.84;-12.78625;0;20.033;92.567;92.77193;2;182.81
2008;44;3.5;10800;6.591;18.364;-38.56;-12.227;0;-34.32;-14.12375;0;19.927;89.7;92.77828;2.279;184.325
2008;44;4.5;14400;5.2723;20.385;-15.031;-1.888;0;-7.295;-12.64875;4.064;20.053;94.133;92.90952;3.86;14.072
2008;44;5.5;18000;6.8438;-28.741;52.129;-2.248;0;-16.301;-39.68875;9.398;17.843;97.033;92.98467;4.333;15.451
2008;44;6.5;21600;4.83227;-33.753;22.022;9.172;2.506;-32.837;-21.10625;1.524;18.323;94.8;93.07463;2.314;38.332
2008;44;7.5;25200;-6.00863;26.257;-23.469;16.19;42.047;-15.84;-18.6275;1.016;18.65;94.967;93.15719;1.535;82.078
2008;44;8.5;28800;-13.15145;14.555;14.409;89.333;209.267;18.26;-10.70375;0.508;19.05;92.167;93.04077;1.086;85.256
2008;44;9.5;32400;-20.02388;71.482;12.181;102.667;257.6;78.5;-5.163;0;19.61;97.467;93.08204;2.297;287.947
2008;44;10.5;36000;-32.53333;127.529;6.879;239.433;535.7;132.433;-1.97475;0;19.273;95.7;93.06828;2.655;75.458
2008;44;11.5;39600;-29.41168;155.435;12.959;271.233;587.267;170.633;2.23875;0;20.41;89.433;93.0196;2.58;88.133
2008;44;12.5;43200;-21.7327;226.656;23.323;330.1;717.233;256.767;6.788;0;21.37;88.233;93.05452;1.501;109.604
2008;44;13.5;46800;-17.528;264.967;27.657;388.167;805.667;307.133;14.50875;0;22.777;80.467;93.0196;1.878;68.875
2008;44;14.5;50400;-23.2907;325.947;13.82;442.667;948.667;361.067;21.3;0;24.14;76.3;92.92328;1.431;75.605
2008;44;15.5;54000;-13.7453;203.353;-12.881;262.533;572.5;200.567;10.095;0;23.897;79.7;92.882;1.536;69.545
2008;44;16.5;57600;-13.11563;167.875;-11.73;227.067;487.1;165.067;8.9225;0;24.467;78.4;92.79945;1.241;16.537
2008;44;17.5;61200;-2.94385;63.489;2.602;109.5;254.033;71.58;5.48875;0;24.35;82.667;92.77193;0.545;99.564
2008;44;18.5;64800;3.32155;-18.428;3.3;16.18;24.537;-16.58;-1.4525;0;23.81;82.9;92.83332;1.382;101.002
2008;44;19.5;68400;2.7453;-42.699;20.202;-11.417;0.053;-26.75;-4.253;0;24.25;76.467;92.85448;0.813;117.313
2008;44;20.5;72000;11.6211;-19.03;-3.143;-6.698;0;-26.69;-4.51725;0;25.593;57.5;92.882;1.392;23.132
2008;44;21.5;75600;10.9838;-38.341;19.69;-4.898;0;-23.783;-5.13225;0;25.327;62.7;92.99208;1.039;73.851
2008;44;22.5;79200;5.8169;-6.52;-14.235;-9.573;0;-23.817;-3.06225;0;23.937;80.267;93.0196;1.291;191.044
2008;44;23.5;82800;9.0477;24.28;-51.365;-8.991;0;-31.947;-4.86175;0;22.57;86.867;93.02701;1.907;85.817
2008;45;0.5;0;5.1613;7.573;-35.081;-14.387;0;-32.263;-4.7555;0;22.817;84.967;92.96456;2.263;80.062
2008;45;1.5;3600;4.8297;11.294;-44.87;-14.473;0;-38.547;-4.9705;0;22.56;85.867;92.86083;2.788;65.992
2008;45;2.5;7200;7.34;-3.602;-31.538;-15.283;0;-41.98;-6.84;0;22.847;77.333;92.82697;2.031;54.611
2008;45;3.5;10800;5.9172;-18.346;-9.609;-14.343;0;-34.94;-6.98525;0;23.477;71.767;92.79945;0.906;51.605
2008;45;4.5;14400;5.7155;-3.494;-18.14;-13.307;0;-30.28;-8.64625;0;20.69;95.2;92.85448;1.267;201.131
2008;45;5.5;18000;6.54895;-0.24;-24.588;-12.633;0;-34.323;-9.495;0;21.353;86.133;92.882;1.329;169.846
2008;45;6.5;21600;6.8819;59.725;-64.533;29.54;55.877;-13.602;-8.79375;0;21.403;83.533;92.97091;1.696;135.95
2008;45;7.5;25200;-7.5431;98.359;-33.277;103.733;232.833;60.68;-4.40225;0;21.797;79.3;93.04712;1.541;109.788
2008;45;8.5;28800;-8.8326;130.995;-12.049;174.3;383.333;118.033;-0.91325;0;21.5;83.633;93.10956;1.59;93.585
2008;45;9.5;32400;-28.2433;354.02;9.434;468.433;960;372.833;9.37875;0;23.357;73.267;93.1646;2.18;93.673
2008;45;10.5;36000;-37.5383;490.576;112.63;752.533;1558.667;627.267;24.06125;0;24.823;72.767;93.10956;2.019;111.57
2008;45;11.5;39600;-30.7802;438.684;52.094;629.267;1326.333;516.033;25.255;0;25.477;72.133;93.10215;1.876;101.619
2008;45;12.5;43200;-28.641;753.725;100.953;1098.333;2335.333;904;49.3225;0;27.31;64.9;93.01219;2.024;86.82
2008;45;13.5;46800;-31.0516;611.246;56.303;852;1830.333;721.533;53.98375;0;28.427;59.233;92.93704;1.558;115.226
2008;45;14.5;50400;-27.4916;609.077;99.792;906;1917.333;749.333;40.46375;0;28.553;60.233;92.79945;1.965;141.699
2008;45;15.5;54000;-24.728;550.888;90.326;797.667;1682;663.233;22.01875;0;28.97;59.467;92.72324;1.691;128.677
2008;45;16.5;57600;-3.7753;152.447;-87.794;118.8;269.7;68.887;4.234;0;27.037;68.8;92.66185;2.097;76.539
2008;45;17.5;61200;0.9821;104.935;-37.595;111.7;251.2;67.177;-0.1625;0;26.543;65.767;92.69572;1.935;64.504
2008;45;18.5;64800;5.7657;30.499;-52.546;16.18;31.023;-27.13;-5.08275;0;24.603;74.7;92.72324;2.77;20.318
2008;45;19.5;68400;2.7059;-18.393;0.869;-12.857;0;-28.157;-10.63275;10.668;23.47;72.567;93.0196;4.146;251.316
2008;45;20.5;72000;16.0424;37.336;-15.105;-2.113;0;-9.933;-32.16375;4.064;17.97;98.433;93.08204;2.459;244.956
2008;45;21.5;75600;10.8553;108.093;-69.347;-1.349;0;-7.454;-46.2;9.398;18.25;99.6;93.15719;2.177;152.887
2008;45;22.5;79200;5.8169;50.764;-37.292;-2.563;0;-9.29;-22.7625;1.778;18.153;99.133;93.12967;2.767;183.119
2008;45;23.5;82800;11.82977;30.55775;-29.88575;1.889;0;-16.123;-16.795;0;18.273;98.1;93.06828;1.886;199.993
2008;46;0.5;0;6.50723;82.159;-37.818;9.893;0;28.127;-16.21375;0;18.51;93.433;93.07463;1.35;189.78
2008;46;1.5;3600;7.2162;5.291;-9.812;-0.585;0;-21.18;-16.65875;0;18.4;95.2;93.0196;1.132;76.213
2008;46;2.5;7200;7.34;19.27;-22.924;-4.406;0;-20.83;-17.17625;0;18.157;95.867;92.90952;1.924;305.714
2008;46;3.5;10800;4.956;8.316;-15.132;-6.61;0;-23.027;-16.21125;0;17.837;98.867;92.88835;1.646;203.654
2008;46;4.5;14400;5.2723;10.063;-29.271;-11.783;0;-35.913;-16.705;0;17.767;97.233;92.94339;2.069;181.066
2008;46;5.5;18000;6.8438;38.691;-50.025;-6.879;0;-27.04;-15.70625;0;18.087;93.067;92.93704;2.231;151.845
2008;46;6.5;21600;3.975;43.02;-40.343;16.1;25.633;-12.505;-15.1825;0;18.187;91.733;93.0196;2.281;150.304
2008;46;7.5;25200;-3.6517;86.332;-29.204;84.4;168.933;46.533;-10.595;0;18.603;91.767;93.0196;2.604;157.615
2008;46;8.5;28800;-13.0327;133.313;-7.4;162.767;355.667;122.167;-3.74575;0;19.537;90.033;93.07463;2.236;150.044
2008;46;9.5;32400;-16.1785;238.114;28.331;341.167;711.767;273.267;6.82225;0;21.043;87.567;93.10215;1.049;132.065
2008;46;10.5;36000;-28.6547;298.761;43.8;448.667;940.333;359;16.43875;0;22.56;84.467;93.07463;2.157;116.78
2008;46;11.5;39600;-23.5637;272.655;-8.161;355.267;750;280.4;15.90625;0;23.547;80.567;93.05452;1.997;91.843
2008;46;12.5;43200;-28.4458;310.862;36.206;449.9;961.667;368.033;20.965;0;24.507;77.533;92.99208;1.019;89.586
2008;46;13.5;46800;-23.27063;644.33;87.808;933.6;1980.333;787.633;55.495;0;26.38;72.6;92.96456;1.093;139.723
2008;46;14.5;50400;-22.82843;198.46;-11.957;256.433;552.767;203.867;17.36375;0;26.113;72.933;92.882;1.007;160.211
2008;46;15.5;54000;-26.7673;499.385;40.567;691.367;1454.667;562.867;22.915;0;27.067;65.167;92.75076;1.214;132.644
2008;46;16.5;57600;-19.1529;359.754;8.928;503.667;1053.667;384.267;15.585;0;27.27;65.4;92.68937;1.137;128.003
2008;46;17.5;61200;0.9821;164.412;-11.302;279.167;571.3;158.467;5.3575;0;27.92;53.833;92.60682;0.971;165.495
2008;46;18.5;64800;5.7657;-22.911;-19.251;16.987;49.863;-44.533;-2.37125;0;26.44;69.467;92.61317;1.401;252.041
2008;46;19.5;68400;3.30713;5.516;-56.148;-15.863;0.125;-54.03;-3.3985;0;26.317;61.133;92.6682;1.4;232.301
2008;46;20.5;72000;16.0424;28.824;-82.839;-16.18;-0.011;-58.98;-4.9645;0;24.527;72.533;92.74441;2.222;168.537
2008;46;21.5;75600;10.8553;-9.33;-43.079;-16.18;0;-58.987;-6.57825;0;22.817;82.933;92.82697;2.032;182.449
2008;46;22.5;79200;7.028;-7.371;-42.452;-16.137;0;-58.367;-8.54375;0;22.187;82.5;92.86083;2.186;166.348
2008;46;23.5;82800;16.5444;-1.584;-47.263;-16.1;0;-59.54;-10.6925;0;21.15;85.933;92.882;1.929;171.437
2008;47;0.5;0;9.6167;-13.171;-24.849;-15.963;0;-49.89;-11.87;0;20.553;86.1;92.79945;1.869;178.999
2008;47;1.5;3600;8.5039;13.403;-38.735;-12.187;0;-36.93;-11.5975;0;20.38;88.2;92.77193;2.464;153.973
2008;47;2.5;7200;7.4946;12.047;-37.552;-13.58;0;-36.253;-10.7475;0;20.573;86.3;92.68937;1.955;112.11
2008;47;3.5;10800;6.2046;21.255;-46.329;-12.633;0;-35.863;-10.78875;0;20.847;83.133;92.71689;2.305;94.702
2008;47;4.5;14400;6.1587;16.608;-45.637;-14.613;0;-39.763;-10.73375;0;20.583;84.767;92.70948;2.46;91.861
2008;47;5.5;18000;6.2541;23.588;-52.205;-13.13;0;-39.367;-10.75;0;20.727;84.5;92.77193;3.073;92.058
2008;47;6.5;21600;2.6698;33.632;-49.273;28.913;50.537;-26.08;-10.43875;0;20.54;84.633;92.82697;2.631;103.553
2008;47;7.5;25200;-12.0016;144.656;-6.101;214.867;412.833;134.967;-3.5885;0;21.407;82.9;92.882;3.088;101.852
2008;47;8.5;28800;-19.8706;232.858;29.145;362.933;723.167;266.167;4.164;0;22.313;81.867;92.96456;2.91;108.442
2008;47;9.5;32400;-24.293;373.521;15.269;521.467;1052;396.567;7.777;0;23.537;76.567;92.99208;2.78;98.456
2008;47;10.5;36000;-31.4609;520.543;179.34;879;1797;724.733;24.85;0;25.017;70.333;92.99208;2.312;95.908
2008;47;11.5;39600;-29.6073;426.579;29.735;613.233;1276.333;479.8;23.48625;0;25.31;67.833;92.96456;2.039;76.074
2008;47;12.5;43200;-21.1463;304.49;-48.842;362.5;769.667;266.9;11.2525;0;25.23;68.667;92.90952;1.995;66.698
2008;47;13.5;46800;-26.14195;213.495;-0.777;292.633;646.767;222.867;10.14875;0;25.227;73.333;92.85448;0.792;3.874
2008;47;14.5;50400;-20.71837;214.575;-1.019;291.2;636.933;223.567;10.01125;0;25.24;74.7;92.79945;0.689;336.18
2008;47;15.5;54000;-24.88303;254.692;8.012;348.533;766.333;274.667;11.9625;0;25.54;73.367;92.68937;0.443;206.353
2008;47;16.5;57600;-16.58105;171.076;1.531;244.2;544.533;180.333;7.7255;0;25.433;77.5;92.63433;0.484;313.147
2008;47;17.5;61200;0.9821;103.84;-13.827;178.167;380.1;92.467;2.45425;0;25.167;72.933;92.5793;1.146;316.82
2008;47;18.5;64800;5.7657;9.606;-18.474;46.423;86.103;-11.896;-3.02825;0;24.567;76.033;92.58565;1.763;312.418
2008;47;19.5;68400;3.30713;11.995;-59.872;-16.09;0.149;-54.193;-6.31625;0;24.477;72.233;92.64068;1.655;288.662
2008;47;20.5;72000;16.0424;-9.953;-36.105;-16.137;0;-52.833;-6.77475;0;24.333;72.267;92.74441;1.65;270.227
2008;47;21.5;75600;7.8713;-11.976;-28.414;-14.967;0;-47.38;-6.98975;0;24.293;77.4;92.79945;1.153;238.673
2008;47;22.5;79200;7.028;6.061;-20.997;-12.403;0;-19.647;-4.711;0;24.15;75.9;92.882;0.943;214.728
2008;47;23.5;82800;9.8972;15.503;-39.415;-15.33;0;-28.93;-5.0175;0;22.94;79.567;92.85448;1.816;188.096
2008;48;0.5;0;6.2651;-1.487;-27.541;-14.477;0;-35.957;-6.929;0;21.887;86.9;92.8058;1.793;154.897
2008;48;1.5;3600;11.0606;-1.526;-29.346;-13.76;0;-39.117;-8.245;0;21.343;90.467;92.79945;1.781;167.141
2008;48;2.5;7200;4.794;-6.399;-17.661;-14.477;0;-33.07;-9.01;0;20.703;94.933;92.77828;1.534;315.604
2008;48;3.5;10800;5.5803;-7.761;-11.419;-11.96;0;-28.04;-8.86;0;20.76;93.767;92.77193;1.264;245.865
2008;48;4.5;14400;8.495;-4.813;-7.735;-10.43;0;-21.48;-8.9325;0;20.2;97.4;92.86083;1.428;224.292
2008;48;5.5;18000;6.91073;-5.125;-7.982;-8.947;0;-22.563;-9.45625;0;19.857;99.2;92.86083;1.22;201.3
2008;48;6.5;21600;3.3224;-2.28;-8.603;15.74;18.221;-20.33;-9.4475;0;19.807;99.367;92.90952;1.252;130.623
2008;48;7.5;25200;-7.82665;44.085;-0.756;92.7;200.9;39.08;-4.24925;0;20.443;96.967;93.0196;0.809;105.621
2008;48;8.5;28800;-14.4451;130.952;-6.293;180.4;395.967;124.2;-0.459;0;21.327;88.533;93.07463;2.186;93.516
2008;48;9.5;32400;-28.5168;267.662;13.421;379.567;779;288.7;7.617;0;22.93;80.533;93.10215;2.315;84.674
2008;48;10.5;36000;-27.5104;409.456;54.355;601.8;1241.3;479.067;15.25625;0;25.073;67.7;93.15719;2.156;59.372
2008;48;11.5;39600;-31.1251;414.335;-2.669;548;1134.333;428.233;16.5675;0;25.03;68.933;93.12967;2.025;9.882
2008;48;12.5;43200;-28.8097;400.28;-12.642;523.633;1097.333;406.1;18.4625;0;25.773;66.967;93.10215;2.239;8.093
