SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF,BEXP,Bperm
MALATOFAA3,MATA ATL?NTICA,LATOSSOLO,Fraco Argilo-Arenosa,-19.09495227,-45.58816818,0.1,68,508,0.137786086,0.189970492,0.241721503,1,3.5,1.207038922,0.741467055,28.33128205,6.04017094,37.59764569,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,5,0.265613578,0.337017701,0.400661503,1,5,0.979309881,2.562213439,56.35573123,17.40869565,16.10039526,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,15,0.270581797,0.338552928,0.399983473,1,5,0.988956781,2.107268738,59.28498093,15.96072098,14.503183,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,30,0.273746888,0.338541349,0.398013573,1,3.5,0.994157365,1.791238538,61.64350869,14.88410925,13.63189247,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,45,0.276139585,0.338019052,0.395705279,1,3.5,1.000707639,1.474940744,63.68337714,14.02658069,12.84703527,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,60,0.278053424,0.337519274,0.393748887,1,3.5,1.006536934,1.216579871,65.21404674,13.36754891,12.21831704,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,91,0.28001926,0.337028793,0.391786317,1,3.5,1.011061616,0.958015359,66.93550542,12.5707668,11.5583833,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,121,0.280321307,0.336057702,0.389883744,1,3.5,1.018466815,0.745408657,67.16382369,12.40181055,11.11227913,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,152,0.279607358,0.335396055,0.389252773,1,3.5,1.022334854,0.662596643,66.77544129,12.77102216,11.17841152,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,276,0.279607358,0.335396055,0.389252773,1,3.5,1.022334854,0.662596643,66.77544129,12.77102216,11.17841152,,
MALATOMAG3,MATA ATL?NTICA,LATOSSOLO,Argilosa,-22.7326332,-47.84304822,0.1,68,524,0.279607358,0.335396055,0.389252773,1,3.5,1.022334854,0.662596643,66.77544129,12.77102216,11.17841152,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,6,0.18972366,0.27535936,0.348099937,1,5,1.08615,2.425,34.5,26.5,33,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,19,0.133361449,0.247002048,0.317138775,1,5,1.23215,1.03,14.5,35,41.5,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,39,0.1697489,0.29628466,0.367680096,1,3.5,1.2535,0.23,17.5,41.5,31.5,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,59,0.1697489,0.29628466,0.367680096,1,3.5,1.2535,0.23,17.5,41.5,31.5,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,79,0.1697489,0.29628466,0.367680096,1,3.5,1.2535,0.23,17.5,41.5,31.5,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,118,0.169855074,0.296570869,0.368089612,1,3.5,1.253171429,0.249428571,17.5,41.5,31.47142857,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,158,0.171553852,0.301150214,0.374641861,1,3.5,1.247914286,0.560285714,17.5,41.5,31.01428571,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,197,0.192781879,0.341455056,0.417333963,0,0.1,1.238422,0.1088,19.36,49.48,21.7,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,353,0.192781879,0.341455056,0.417333963,0,0.1,1.238422,0.1088,19.36,49.48,21.7,,
MALATOFRN3,MATA ATL?NTICA,LATOSSOLO,Franco,-20.97635,-45.4779,0.1,68,665,0.192781879,0.341455056,0.417333963,0,0.1,1.238422,0.1088,19.36,49.48,21.7,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,7,0.216473557,0.310627759,0.38175263,1,5,1.03395,3.11,34.75,23,22.25,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,21,0.218077062,0.312100791,0.382953662,1,5,1.034104209,3.059041614,35.02096469,23.12484237,21.87153216,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,43,0.221794479,0.314694327,0.384195649,1,5,1.035038463,2.946171974,35.8044412,23.08362889,21.42837721,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,64,0.226316464,0.318680736,0.387267865,1,5,1.035591045,2.803541141,36.60027191,23.36821537,20.44969656,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,86,0.23086617,0.322357733,0.389732035,1,5,1.036381429,2.66217686,37.46409994,23.52016341,19.64151166,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,129,0.23585972,0.325929034,0.391564572,1,5,1.037575,2.51,38.5,23.5,19,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,173,0.240872349,0.346148417,0.422548025,1,5,0.9566,4.435,38,23,20.5,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,216,0.240872349,0.346148417,0.422548025,1,5,0.9566,4.435,38,23,20.5,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,388,0.240872349,0.346148417,0.422548025,1,5,0.9566,4.435,38,23,20.5,,
MALATOFAG3,MATA ATL?NTICA,LATOSSOLO,Franco Argilosa,-18.879525,-43.61575,0.1,68,732,0.240872349,0.346148417,0.422548025,1,5,0.9566,4.435,38,23,20.5,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,5,0.044521586,0.088983285,0.128061815,1,5,1.313075,0.744166667,8.916666667,3.416666667,56.75,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,15,0.045072659,0.089680466,0.129053607,1,5,1.31273705,0.725655591,9.114767816,3.395786382,56.48011706,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,31,0.04666668,0.091595388,0.131739231,1,5,1.311568204,0.672119864,9.62230312,3.406821321,55.87901434,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,46,0.049486913,0.094988368,0.136668328,1,3.5,1.310686393,0.582395101,10.57491234,3.366734164,54.6488902,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,62,0.0505008,0.096274086,0.13929566,1,3.5,1.310439456,0.533048676,11.02693101,3.380740547,54.09489199,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,93,0.053566758,0.099978344,0.144774869,1,3.5,1.309009746,0.427984693,12.07288636,3.363802565,52.79175372,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,125,0.045851118,0.090301246,0.132554282,1,5,1.320457143,0.488571429,11.57142857,3.571428571,58.57142857,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,156,0.04,0.081880057,0.113803808,1,5,1.3194,0.786666667,8.666666667,3.666666667,63.66666667,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,280,0.04,0.081880057,0.113803808,1,5,1.3194,0.786666667,8.666666667,3.666666667,63.66666667,,
MALATOAFR3,MATA ATL?NTICA,LATOSSOLO,Areia Franca,-22.57688333,-53.93669167,0.1,68,528,0.04,0.081880057,0.113803808,1,5,1.3194,0.786666667,8.666666667,3.666666667,63.66666667,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,5,0.287747041,0.371872049,0.441633981,1,5,0.957631111,2.071010101,56.46868687,25.8969697,7.301010101,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,15,0.292945102,0.368956114,0.433823918,1,5,0.971323689,1.590425253,59.90341934,23.90582365,6.93458879,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,30,0.297498617,0.368045897,0.430035022,1,3.5,0.971390356,1.237525132,64.01908478,21.58732457,5.931729331,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,46,0.30232316,0.368107187,0.4280911,1,3.5,0.970494106,1.024683743,66.86552046,20.04994974,5.211997632,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,61,0.305144391,0.368161115,0.426863374,1,3.5,0.968912018,0.89687878,68.95980955,18.84420731,4.790889066,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,92,0.306479533,0.366372411,0.423685586,1,3.5,0.970876221,0.724495896,70.9091376,17.45250871,4.442628378,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,122,0.307431331,0.367645802,0.424084782,1,3.5,0.980706602,0.652536628,70.3910444,17.46466602,4.212009647,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,153,0.304150949,0.367658685,0.425203919,1,3.5,0.989530181,0.693541218,67.23549042,20.01333004,4.755046558,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,277,0.304150949,0.367658685,0.425203919,1,3.5,0.989530181,0.693541218,67.23549042,20.01333004,4.755046558,,
MANITOMAG3,MATA ATL?NTICA,NITOSSOLO,Argilosa,-24.76352222,-50.14906465,0.1,80,525,0.304150949,0.367658685,0.425203919,1,3.5,0.989530181,0.693541218,67.23549042,20.01333004,4.755046558,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,6,0.264905348,0.390786715,0.477386378,1,5,1.05192,1.87,46.4,43.96,4.7,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,19,0.260611433,0.391375437,0.480300289,1,5,1.04838,1.938,45.2,45.36,4.7,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,38,0.26570134,0.37930763,0.459386035,1,3.5,1.075524,1.052,47.42,43.76,4.22,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,58,0.265114215,0.369982869,0.448154765,1,3.5,1.089164,0.774,47.62,41.76,3.82,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,77,0.265114215,0.369982869,0.448154765,1,3.5,1.089164,0.774,47.62,41.76,3.82,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,116,0.268190902,0.371137636,0.448323647,1,3.5,1.085930154,0.781384615,48.29692308,41.51384615,3.773846154,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,155,0.242353302,0.362631465,0.448696268,1,3.5,1.112744148,0.671569231,43.51304615,43.97969231,3.879692308,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,194,0.256433154,0.377167653,0.460266367,1,3.5,1.08168,0.984666667,46.56666667,46.26666667,4.533333333,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,350,0.256433154,0.377167653,0.460266367,1,3.5,1.08168,0.984666667,46.56666667,46.26666667,4.533333333,,
MANITOAGS3,MATA ATL?NTICA,NITOSSOLO,Argilo-Siltosa,-24.03144,-48.37886,0.1,80,662,0.256433154,0.377167653,0.460266367,1,3.5,1.08168,0.984666667,46.56666667,46.26666667,4.533333333,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,3,0.297892741,0.385448419,0.46439716,1,0.5,0.87585,2.87,58.83333333,28,6,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,9,0.302438838,0.381665995,0.455031028,1,0.5,0.895586706,2.291513889,61.60813492,26.16765873,5.373809524,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,18,0.303884035,0.381668247,0.453988885,0.8,0.5,0.899968056,2.190208333,62.20138889,25.92361111,5.194444444,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,27,0.306868948,0.376230685,0.443279582,0.8,0.5,0.911123882,1.614646465,67.95887446,21.86976912,4.609307359,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,36,0.310261013,0.374325373,0.437508636,0,0.1,0.923923013,1.175688959,70.22748171,20.72648903,4.031382793,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,54,0.310216973,0.372347047,0.434392594,0,0.1,0.924912104,1.038143504,71.69566353,19.56739812,3.954110066,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,72,0.321458214,0.374784935,0.434211014,0,0.1,0.905942667,0.477066667,80.28,16.92,1.4,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,90,0.320270982,0.370270982,0.428725993,0,0.1,0.933571111,0.468444444,87.13333333,10.86666667,1,,
MAVERTMAG3,MATA ATL?NTICA,VERTISSOLO,Argilosa,-11.6104,-38.07791667,0.9,91,162,0.320270982,0.370270982,0.428725993,0,0.1,0.933571111,0.468444444,87.13333333,10.86666667,1,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,2,0.131960431,0.234623137,0.327920387,1,0.5,1.14175,2.59,15,24.75,25.25,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,8,0.131960431,0.234623137,0.327920387,1,0.5,1.14175,2.59,15,24.75,25.25,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,17,0.129335932,0.230937896,0.323250195,1,0.5,1.146559147,2.464653846,15.01298077,24.49675481,26.15709135,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,26,0.130233128,0.216697626,0.294529528,0.8,0.5,1.148320685,1.967538462,17.18605769,19.76598558,28.02247596,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,35,0.121358609,0.204952671,0.280296678,0.16868056,0.1,1.163892969,1.6,16.90625,19.0859375,30.6640625,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,53,0.122654049,0.205844621,0.280584323,0.25,0.1,1.162411406,1.589,17.31875,18.9828125,30.7671875,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,71,0.098037066,0.175735637,0.273877355,0,0.1,1.197244946,1.09907496,10.78189793,19.45863238,24.48355263,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,88,0.089676499,0.145731635,0.203593734,0,0.1,1.257101875,0.171,9.525,14.24375,41.75625,,
MAGLEIFAR3,MATA ATL?NTICA,GLEISSOLO,Franco Arenosa,-18.681975,-45.690125,0.9,91,156,0.089676499,0.145731635,0.203593734,0,0.1,1.257101875,0.171,9.525,14.24375,41.75625,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,3,0.291172044,0.414882099,0.508936392,1,0.5,0.863661111,4.901666667,52.33333333,31.55555556,4.833333333,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,9,0.286694778,0.401818304,0.490399952,0.888888889,0.5,0.903293225,3.979346881,52.44184762,31.73630607,5.49598355,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,19,0.286160214,0.397287413,0.483637176,0.8,0.5,0.910729671,3.69594731,53.82009368,30.6278673,5.500278649,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,29,0.292985373,0.395059782,0.477729538,0.611111111,0.1,0.906033236,3.580813174,57.81081514,27.47827435,5.557383921,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,39,0.292196427,0.388950274,0.468241215,0.478060596,0.1,0.927588953,3.036486324,58.46172526,27.28504882,5.330743202,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,59,0.290646662,0.3729989,0.443709348,0.222222222,0.1,0.973118631,1.837120267,60.06450059,26.38708857,5.934978582,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,79,0.291131859,0.371888633,0.442504715,0.255634251,0.1,0.959752114,1.879112998,61.98146399,24.80698764,6.010435315,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,99,0.283711596,0.357776294,0.424325901,0.168359602,0.1,0.986903065,1.317383929,61.42529762,24.06934524,7.494047619,,
MAGLEIMAG3,MATA ATL?NTICA,GLEISSOLO,Argilosa,-20.26726667,-41.88819444,0.9,91,179,0.283711596,0.357776294,0.424325901,0.168359602,0.1,0.986903065,1.317383929,61.42529762,24.06934524,7.494047619,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,4,0.261224287,0.433393644,0.549113303,1,0.5,0.82724,6.37,39.2,40.4,6.8,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,13,0.253189828,0.415916277,0.519023515,0.8,0.5,0.90538,5.07,36.4,39.8,6.8,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,26,0.248849277,0.403252746,0.502913527,0.8,0.5,0.925224979,4.706217488,35.79419761,37.86350172,7.707892067,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,39,0.240646915,0.387628389,0.484533353,0.384360203,0.1,0.968368301,4.05288172,34.05978495,36.53806452,7.839569892,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,53,0.237623562,0.366005436,0.454074726,0.173749163,0.1,1.014655675,2.907557314,34.8059647,33.8335565,7.538973423,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,79,0.231261822,0.341771238,0.421921611,0,0.1,1.068821061,1.927124772,34.37864881,30.27199026,8.204844796,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,106,0.233110567,0.339526408,0.422525908,0,0.1,1.132266667,0.973333333,34.66666667,30.66666667,1,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,133,0.246002696,0.344492127,0.410068263,0,0.1,1.0759,0.4640625,41.84375,36.125,8.4375,,
MAGLEIFAG3,MATA ATL?NTICA,GLEISSOLO,Franco Argilosa,-20.95022,-44.84938,0.9,91,241,0.246002696,0.344492127,0.410068263,0,0.1,1.0759,0.4640625,41.84375,36.125,8.4375,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,4,0.24140172,0.434454262,0.539880243,1,0.5,0.97695,3.275,38,53.9,3.35,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,14,0.264830138,0.388851431,0.476975744,0.8,0.5,1.00306,1.625,46.8,45.55,3.1,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,28,0.264830138,0.388851431,0.476975744,0.8,0.5,1.00306,1.625,46.8,45.55,3.1,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,42,0.264830138,0.388851431,0.476975744,0.8,0.5,1.00306,1.625,46.8,45.55,3.1,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,56,0.265567935,0.38712445,0.473866807,0.8,0.5,1.005601176,1.39526738,47.31336898,45.67834225,2.586631016,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,84,0.266167395,0.385721277,0.471340795,0,0.1,1.007665882,1.208609626,47.73048128,45.78262032,2.169518717,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,112,0.266966675,0.38385038,0.46797278,0,0.1,1.010418824,0.95973262,48.28663102,45.92165775,1.613368984,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,140,0.245134556,0.385208482,0.472434793,0,0.1,1.04016,0.63,43.55,51.3,1.1,,
MAGLEIAGS3,MATA ATL?NTICA,GLEISSOLO,Argilo-Siltosa,-24.44165,-45.00835,0.9,91,252,0.245134556,0.385208482,0.472434793,0,0.1,1.04016,0.63,43.55,51.3,1.1,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,3,0.112332156,0.170991343,0.248355751,1,0.5,1.22775,0.64,22.5,11.5,22,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,10,0.112332156,0.170991343,0.248355751,1,0.5,1.22775,0.64,22.5,11.5,22,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,20,0.143581018,0.207001848,0.284366256,1,0.5,1.2263,0.49,24,15.5,13.5,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,30,0.122294754,0.172056396,0.207056396,0.2,0.5,1.1221,2.19,46.5,19,13,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,40,0.122294754,0.172056396,0.207056396,0.2,0.5,1.1221,2.19,46.5,19,13,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,60,0.169225806,0.228390987,0.270294499,0.2,0.5,1.105121,1.7065,50.53,22.55,9.48,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,80,0.175845885,0.239218782,0.282361015,0.04,0.5,1.102475,1.6525,51.25,25.25,7.5,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,100,0.321296187,0.376681437,0.434292162,0,0.1,0.9442,0.8,81,13,1,,
MAGLEIAGA3,MATA ATL?NTICA,GLEISSOLO,Argilo-Arenosa,-23.7139,-50.65795,0.9,91,180,0.321296187,0.376681437,0.434292162,0,0.1,0.9442,0.8,81,13,1,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,8,0.04,0.080592759,0.125691017,1,5,1.2983,1.05,6.5,8.5,65.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,24,0.098266353,0.148952382,0.192587563,1,5,1.2497,0.89,18.5,12,55.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,48,0.098266353,0.148952382,0.192587563,0.982179789,5,1.2497,0.89,18.5,12,55.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,73,0.098266353,0.148952382,0.192587563,0.869850187,5,1.2497,0.89,18.5,12,55.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,97,0.098266353,0.148952382,0.192587563,0.869850187,5,1.2497,0.89,18.5,12,55.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,146,0.098266353,0.148952382,0.192587563,0.8,5,1.2497,0.89,18.5,12,55.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,195,0.113091884,0.165818289,0.210688605,0.8,5,1.21555,1.13,21.5,13,52.5,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,244,0.04,0.08,0.116389683,0.8,5,1.2344,1.17,12,4,67,,
MAESPOFAA3,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,88,440,0.04,0.08,0.116389683,0.8,5,1.2344,1.17,12,4,67,,
