SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF
CEARGIAGA4,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,87,67,0.223077464,0.288930179,0.343030047,0.2,3.5,1.108021536,0.833588747,39.96005331,14.44776534,18.4667089
CEARGIAGA4,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,87,89,0.227842914,0.293292314,0.346132815,0,3.5,1.0968769,0.727946015,41.00023659,13.88536949,17.70753357
CEARGIAGA4,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,87,112,0.236417406,0.299040373,0.349040373,0,3.5,1.099323333,0.393333333,43.45,12.7,15.63333333
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,2,0.128167619,0.340123186,0.465357602,0.7,5,1.198475,1.3825,13,53.75,5.5
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,6,0.128515506,0.34036128,0.46544776,0.7,5,1.198313929,1.380894161,13.05839416,53.75486618,5.48540146
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,12,0.131394644,0.34190942,0.465700721,0.7,5,1.196520243,1.362198297,13.5336983,53.74586375,5.412408759
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,19,0.138497165,0.343491424,0.463460034,0.7,5,1.19511816,1.23421913,14.83578163,53.69378041,5.412408759
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,25,0.150997082,0.347886914,0.460883731,0.2,3.5,1.1986871,0.901082078,17.34078369,54.21511459,4.8073444
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,38,0.159304751,0.352280638,0.461105914,0.2,3.5,1.195906053,0.737731987,18.83577231,54.52226866,4.217064987
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,51,0.165423853,0.352405672,0.456410751,0.2,3.5,1.206634793,0.328856448,20.10218978,54.50851582,2.807785888
CEARGIFSL4,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,87,63,0.165527236,0.349712789,0.452074478,0.2,3.5,1.231686496,0.289744526,19.55474453,53.87956204,3.861313869
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,3,0.215618875,0.416574774,0.516129355,0.7,5,1.073683333,1.961666667,28,57.33333333,3.5
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,10,0.215827489,0.416249686,0.515604514,0.7,5,1.07467848,1.914295051,28.21406162,57.44666667,3.390196078
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,20,0.216754759,0.412734205,0.510590932,0.7,5,1.07820653,1.776857819,28.74538687,56.91924394,3.558469704
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,30,0.219458711,0.406025827,0.500962201,0.2,3.5,1.084848309,1.485395879,30.2976806,56.02561404,3.656475748
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,40,0.221554357,0.392300291,0.48334194,0.2,3.5,1.096435508,1.124703782,32.30822829,53.98809524,4.129481793
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,61,0.224672891,0.384575411,0.472010913,0.2,3.5,1.103550378,0.811022778,33.84262126,52.72681704,4.46399086
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,81,0.225138053,0.367146196,0.447976032,0,3.5,1.125794118,0.415294118,34.35294118,49.4,6.741176471
CEARGIFAS4,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,87,102,0.220054955,0.371191147,0.453385891,0,3.5,1.129175,0.2975,32.75,51,5.25
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,3,0.234137905,0.40547382,0.506435869,0.7,5,0.998233333,2.605,35.33333333,51.16666667,4.666666667
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,10,0.234292387,0.405180932,0.505972509,0.7,5,0.998623389,2.588938889,35.39888889,51.1175,4.661203704
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,21,0.237468357,0.402773647,0.501416969,0.7,5,1.002451628,2.401634436,36.62272169,50.47741148,4.450450891
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,32,0.242549882,0.399580629,0.495079046,0.552723792,5,1.00658404,2.148412936,38.52036272,49.44062152,4.151777143
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,43,0.247631408,0.396387612,0.488741124,0.2,3.5,1.010716452,1.895191437,40.41800375,48.40383157,3.853103394
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,65,0.26270821,0.385187931,0.468195312,0.2,3.5,1.02461148,1.169307906,46.02856787,44.75633895,3.283725251
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,87,0.278057008,0.378589143,0.453711281,0,3.5,1.030060399,0.640543071,51.46791941,41.49770115,2.683856386
CEARGIAGS4,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,87,109,0.286693415,0.375426875,0.446490347,0,3.5,1.03402,0.362,54.6,39.4,2.2
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,4,0.05246238,0.10246238,0.164517412,0.7,5,1.30742,0.818,4.6,6.6,38.2
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,13,0.052695886,0.102695886,0.164439168,0.7,5,1.307483088,0.807666667,4.643508772,6.6,38.30877193
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,26,0.053180944,0.103180944,0.163771814,0.7,5,1.310699748,0.740964286,4.802781955,6.560714286,38.62838346
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,39,0.059037521,0.109037521,0.172069822,0.7,5,1.320219215,0.634236636,4.148195489,6.309976959,36.66786199
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,53,0.057746445,0.107448149,0.168864542,0.7,5,1.32977046,0.510719512,4.200821566,5.82195122,36.73863928
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,79,0.058234299,0.107682453,0.167331644,0.7,5,1.337093962,0.389584669,4.343715386,5.707038328,37.11482853
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,106,0.060424887,0.109259672,0.166082178,0,5,1.34482622,0.22695122,4.542682927,5.195121951,37.6402439
CEARGIARN4,CERRADO,ARGISSOLO,Areia,-13.01896,-48.48056,0.6,87,132,0.064247123,0.110425216,0.17214214,0,5,1.36555,0.1,1.5,6,37.5
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,3,0.054200053,0.1005826,0.162446395,0.7,5,1.2969,0.858125,6.375,5.75,37.3125
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,11,0.054331888,0.100711776,0.162636696,0.7,5,1.296990588,0.84970561,6.430800654,5.758567538,37.2120098
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,23,0.055766888,0.102312238,0.164318779,0.7,5,1.297528357,0.785605674,6.916014018,5.825279378,36.52825763
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,35,0.058402567,0.105368358,0.167744787,0.2,3.5,1.298781334,0.693044003,7.686051849,6.015614435,35.38596301
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,47,0.062031018,0.109583916,0.17182649,0.2,3.5,1.299433098,0.593408871,8.674301189,6.22335407,34.02176773
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,70,0.064190089,0.112006625,0.174802762,0.2,3.5,1.300690687,0.479355511,9.466293486,6.348314825,32.88978528
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,94,0.069691709,0.118221257,0.18025659,0,3.5,1.301058971,0.270441176,11.23602941,6.5,30.73970588
CEARGIAFR4,CERRADO,ARGISSOLO,Areia Franca,-18.70175,-53.4023,0.6,87,118,0.070672763,0.119006097,0.171440158,0,3.5,1.27735,0.386666667,13,4,35.83333333
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,3,0.132985753,0.271785576,0.388503379,0.8,0.5,1.171432,2.172,14.16,36.2,11.1
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,9,0.132985753,0.271785576,0.388503379,0.8,0.5,1.171432,2.172,14.16,36.2,11.1
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,18,0.161232165,0.287267718,0.385921077,0.8,0.5,1.14193556,1.77632,19.8268,32.9448,11.8196
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,28,0.199196808,0.309697807,0.395643716,0.4,0.5,1.0932178,1.53188,29.624,30.532,8.758
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,37,0.213800626,0.318259439,0.397486019,0.4,0.5,1.07994784,1.31432,33.4352,29.2312,8.4064
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,56,0.236208423,0.331317292,0.400030652,0.4,0.5,1.058872,0.96664,39.16,27.324,7.904
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,75,0.254833111,0.341461714,0.400010965,0,0.5,1.054912,0.516,44.26,25.34,7.48
CEPLANFAG4,CERRADO,PLANOSSOLO,Franco Argilosa,-15.15938,-51.6833,0.6,91,94,0.243262534,0.333825116,0.393255547,0,0.1,1.085326667,0.474666667,40.63333333,25.5,8.533333333
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,3,0.095796574,0.167821871,0.237541392,0.8,0.5,1.257008,1.172,10.17333333,17.42666667,36.04
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,10,0.115162326,0.180364125,0.246112563,0.8,0.5,1.244017647,0.790870588,14.75686275,16.47137255,32.38039216
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,21,0.136103956,0.20322425,0.266394536,0.8,0.5,1.227437881,0.612952036,19.06939668,17.2428537,28.96735747
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,32,0.150309442,0.215103018,0.275686219,0.4,0.5,1.205732348,0.518006306,23.04825792,16.55430116,27.12997127
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,43,0.162717421,0.227327742,0.285187974,0.4,0.5,1.187398547,0.436897139,25.8094385,16.48424845,26.15371395
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,65,0.16725389,0.231298479,0.288118323,0,0.5,1.193123358,0.417914458,27.20542986,16.29277095,25.99272786
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,87,0.182131663,0.246618165,0.300527419,0,0.5,1.176062985,0.30610989,30.2042735,16.32326007,24.62594628
CEPLANFAA4,CERRADO,PLANOSSOLO,Fraco Argilo-Arenosa,-17.66556667,-53.14825333,0.6,91,109,0.165180293,0.227227364,0.280987042,0,0.5,1.208508,0.2137,26.1025,15.225,27.28125
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,1,0.108978499,0.24680723,0.334509091,0.8,0.5,1.25575,0.395,7.5,38.5,32.5
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,5,0.108978499,0.24680723,0.334509091,0.8,0.5,1.25575,0.395,7.5,38.5,32.5
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,10,0.108978499,0.24680723,0.334509091,0.8,0.5,1.25575,0.395,7.5,38.5,32.5
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,15,0.108978499,0.24680723,0.334509091,0.8,0.5,1.25575,0.395,7.5,38.5,32.5
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,21,0.108978499,0.24680723,0.334509091,0.8,0.5,1.25575,0.395,7.5,38.5,32.5
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,31,0.172678129,0.292237384,0.369369855,0.4,0.5,1.127027778,0.296111111,22.22222222,39,23.38888889
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,42,0.217820433,0.327262164,0.397915686,0.01,0.5,1.035294444,0.229,32.44444444,40.02222222,16.36666667
CEPLANFRN4,CERRADO,PLANOSSOLO,Franco,-12.67285,-46.95415,0.6,91,52,0.217842254,0.338020754,0.414651607,0,0.1,1.032188889,0.218,32.88888889,42.04444444,11.73333333
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,4,0.194314664,0.360611973,0.461000912,0.8,0.5,1.03078,3.72,25.15,42.875,16.925
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,12,0.234166852,0.313251007,0.378723366,0.8,0.5,1.036605,1.795,45.9,22.25,16.45
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,24,0.278176529,0.35062059,0.409675246,0.4,0.5,1.005252561,0.877073171,57.77195122,22.42804878,9.148780488
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,36,0.283404916,0.349536827,0.406424837,0.4,0.5,0.995996463,0.794756098,61.20182927,19.74817073,9.020731707
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,48,0.287587626,0.348669817,0.40382451,0.4,0.5,0.988591585,0.728902439,63.94573171,17.60426829,8.918292683
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,72,0.288926138,0.347967769,0.40235175,0,0.5,0.987450667,0.671666667,64.95333333,16.85333333,8.978333333
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,96,0.260207366,0.33775,0.395514179,0,0.5,1.049950711,0.519111111,49.33355556,26.09355556,12.94688889
CEPLANMAG4,CERRADO,PLANOSSOLO,Argilosa,-14.94135,-50.45055,0.6,91,120,0.245240101,0.337655412,0.397554797,0,0.5,1.108246667,0.206666667,40.4,33.03333333,12.93333333
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,3,0.073271432,0.129507391,0.190958668,0.8,0.5,1.286193333,0.749333333,7.466666667,12.46666667,42.06666667
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,9,0.073424743,0.12965112,0.19100726,0.8,0.5,1.285858667,0.747955556,7.493333333,12.46222222,42.08888889
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,18,0.07602683,0.132451907,0.192907036,0.8,0.5,1.272048333,0.731341667,8.208333333,12.2625,41.65
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,27,0.088554118,0.142688484,0.200779857,0.8,0.5,1.269142016,0.493058333,9.837063492,13.17305556,40.7868254
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,36,0.098123848,0.153055496,0.210187943,0.4,0.5,1.267370708,0.272351764,11.56670511,13.62836114,38.09358794
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,54,0.113953055,0.172780695,0.229825206,0.4,0.5,1.250354829,0.242805874,14.39670451,14.97601135,34.67187736
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,72,0.121631536,0.181757116,0.238049446,0,0.5,1.258345143,0.278486411,16.16654726,15.34824242,34.02664543
CEPLANFAR4,CERRADO,PLANOSSOLO,Franco Arenosa,-18.14673333,-52.34856667,0.6,91,90,0.141262435,0.202112744,0.256329654,0,0.5,1.237458154,0.206601567,20.84337332,15.57934533,30.68612229
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,2,0.073277811,0.126446976,0.194072056,0.8,0.5,1.298325,0.635,6,12.5,38.75
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,8,0.067794565,0.117453324,0.176014342,0.8,0.5,1.315625,0.3275,6.25,10.5,41.75
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,16,0.068200731,0.11785949,0.175888449,0.8,0.5,1.307283654,0.315,6.490384615,10.30769231,41.65384615
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,24,0.068931831,0.11859059,0.175661842,0.4,0.5,1.292269231,0.2925,6.923076923,9.961538462,41.48076923
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,32,0.071256754,0.120915513,0.177213691,0.4,0.5,1.279495596,0.246274194,7.591811414,9.765260546,40.93908189
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,48,0.072174026,0.121655472,0.17740662,0.4,0.5,1.273283226,0.184443548,7.855645161,9.54516129,40.52419355
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,64,0.075896408,0.126623509,0.182159131,0,0.5,1.30591828,0.402096774,9.456989247,10.32258065,42.38709677
CEPLANAFR4,CERRADO,PLANOSSOLO,Areia Franca,-16.4132,-49.4715,0.6,91,80,0.083621908,0.135531098,0.190881398,0,0.5,1.28794714,0.519215054,11.38516129,10.98795699,42.04688172
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,3,0.269186558,0.368263197,0.441114889,1,5,0.964317407,2.489444444,48.16111111,29.01851852,10.67222222
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,11,0.272025723,0.365415464,0.435245268,1,5,0.970638658,2.187877442,50.47177609,27.37026056,10.37208582
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,22,0.275506928,0.364130278,0.431770233,0.997684767,5,0.974221239,1.969551168,52.25328673,26.31762752,9.986653872
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,34,0.2803722,0.361269608,0.425378883,0.9,3.5,0.982044837,1.594439582,55.03169889,24.79863568,9.44342986
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,45,0.283954949,0.359572049,0.421108452,0.9,3.5,0.987387561,1.306399722,57.22941654,23.60947538,8.998034092
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,68,0.289558171,0.35779491,0.415913754,0,3.5,0.992918646,0.941886189,60.48403663,21.8455556,8.305590376
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,91,0.293176424,0.354997789,0.410006926,0,3.5,1.002198058,0.564640073,62.85942299,20.44333646,7.762997475
CENITOMAG4,CERRADO,NITOSSOLO,Argilosa,-15.39080185,-47.8641,0.1,87,114,0.299466805,0.360647406,0.415839591,0,3.5,1.005079241,0.431143769,65.05417749,21.62469727,6.221953992
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,2,0.240977918,0.401710285,0.500204131,1,5,0.965286667,2.716666667,37.68333333,50,7.216666667
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,7,0.240977918,0.401710285,0.500204131,1,5,0.965286667,2.716666667,37.68333333,50,7.216666667
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,15,0.245317205,0.394958763,0.48894601,1,5,0.97393,2.366666667,39.4,48.36666667,7.066666667
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,23,0.247964675,0.392898951,0.48496462,1,5,0.981263333,2.192601852,40.36759259,47.75046296,6.801851852
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,31,0.259217884,0.386499655,0.472337111,0.9,3.5,0.994333584,1.774485943,44.18227268,44.79027261,6.231409441
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,47,0.265175208,0.382398005,0.464348894,0.9,3.5,1.006911891,1.446768679,46.40624928,43.33635702,5.66014069
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,63,0.277377833,0.375112936,0.450070948,0,3.5,1.022456888,0.969461565,50.55107212,40.09540639,5.061411984
CENITOAGS4,CERRADO,NITOSSOLO,Argilo-Siltosa,-13.48516667,-46.3444,0.1,87,79,0.271329334,0.36653165,0.436748486,0,3.5,1.08954,0.51,48.2,39.6,5.2
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,3,0.189544732,0.264746882,0.323019222,1,5,1.1051,2.025,30.5,16.375,33
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,10,0.189544732,0.264746882,0.323019222,1,5,1.1051,2.025,30.5,16.375,33
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,21,0.214262856,0.28922535,0.347043048,1,5,1.076975185,1.709324074,36.34583333,14.00694444,19.86759259
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,31,0.221505439,0.294002066,0.350361313,0.9,3.5,1.079740251,1.478475529,38.8077381,13.4531746,18.78637566
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,42,0.229892182,0.29922813,0.353839195,0.9,3.5,1.083174259,1.195259259,41.73472222,12.76527778,17.49351852
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,63,0.23642461,0.304075941,0.357596095,0,3.5,1.083317778,1.039027778,43.86666667,12.35833333,16.55555556
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,84,0.248566451,0.310121585,0.360863638,0,3.5,1.089746121,0.584231969,48.61169591,11.22236842,15.78528265
CENITOAGA4,CERRADO,NITOSSOLO,Argilo-Arenosa,-15.459,-49.46945,0.1,87,105,0.249342004,0.299457187,0.349520161,0,3.5,1.098836667,0.287444444,53.37777778,11.52777778,28.07777778
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,2,0.244635663,0.382707178,0.473772812,0.7,1.5,0.900766667,3.48,36.33333333,38.33333333,11.22222222
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,8,0.244635663,0.382707178,0.473772812,0.7,1.5,0.900766667,3.48,36.33333333,38.33333333,11.22222222
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,17,0.244489393,0.38174651,0.472266665,0.7,1.5,0.903037868,3.399445673,36.37337469,38.37583323,11.19629485
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,26,0.242885755,0.370434559,0.45236775,0.444444444,0.1,0.954385325,2.209826015,36.40286187,39.78224349,11.27941451
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,35,0.242413352,0.366719277,0.446480768,0.184241264,0.1,0.965788236,1.874948363,36.63104494,40.09757769,11.44652409
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,53,0.245277383,0.364093578,0.441324805,0.235798109,0.1,0.970499824,1.657363205,38.0137469,39.52894895,11.27759748
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,71,0.241874694,0.358470921,0.434253001,0.166666667,0.1,0.97272774,1.401012761,37.71699752,39.96797235,12.30590216
CECHERFAG4,CERRADO,CHERNOSSOLO,Franco Argilosa,-17.35112222,-53.17494444,0.6,94,88,0.22327025,0.342114666,0.416444792,0,0.1,1.005383596,0.757333187,33.03292308,41.61964835,14.86756044
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,3,0.265674702,0.39874232,0.488650611,0.7,1.5,0.911255556,3.228888889,43.22222222,39.33333333,6.777777778
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,10,0.265737666,0.398415484,0.48811522,0.7,1.5,0.911974359,3.20824864,43.26728827,39.28826729,6.786790987
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,21,0.273663542,0.37816857,0.454652057,0.7,1.5,0.946800855,1.940369852,47.93006993,35.65967366,6.794560995
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,32,0.277633806,0.376293954,0.449790396,0.4,1.5,0.950043632,1.66116317,49.65617716,34.79083139,6.402432012
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,43,0.281105205,0.37437461,0.445070078,0.4,1.5,0.952904744,1.407623155,51.24895105,33.85532246,6.102525253
CECHERMAG4,CERRADO,CHERNOSSOLO,Argilosa,-14.76001111,-48.45322222,0.6,94,65,0.282665293,0.369328662,0.435650399,0.4,1.5,0.961904087,0.928352273,52.46787587,33.08981643,6.001748252
